course_id,user_id,role,section_id,status
GP-07SELD_t4_2016,104847,student,,active
10ENGA_t4_2016,103271,student,,active
10HISD_t4_2016,103271,student,,active
10HPE_COMBINED_T4,103271,student,10HPED_t4_2016,active
10ISCID_t4_2016,103271,student,,active
10ITLC2A_t4_2016,103271,student,,active
10MATB_t4_2016,103271,student,,active
10RED_t4_2016,103271,student,,active
10SEL_COMBINED_T4,103271,student,GP-10SELD_t4_2016,active
10ENGC_t4_2016,103487,student,,active
10HPE_COMBINED_T4,103487,student,10HPED_t4_2016,active
10MATB_t4_2016,103487,student,,active
10PHYD_t4_2016,103487,student,,active
10REA_t4_2016,103487,student,,active
10TEXB_t4_2016,103487,student,,active
10VARC2A_t4_2016,103487,student,,active
10SEL_COMBINED_T4,103487,student,GP-10SELA_t4_2016,active
10BUSC_t4_2016,103705,student,,active
10ENGB_t4_2016,103705,student,,active
10HISE_t4_2016,103705,student,,active
10MATB_t4_2016,103705,student,,active
10PHYD_t4_2016,103705,student,,active
10RED_t4_2016,103705,student,,active
10TEXB_t4_2016,103705,student,,active
10SEL_COMBINED_T4,103705,student,GP-10SELD_t4_2016,active
07ENGB_t4_2016,105705,student,,active
07HUMB_t4_2016,105705,student,,active
07ICTC_t4_2016,105705,student,,active
07MATB_t4_2016,105705,student,,active
07MUSC_t4_2016,105705,student,,active
07REC_t4_2016,105705,student,,active
07SCI_COMBINED_T4,105705,student,07SCIB_t4_2016,active
GP-07SELC_t4_2016,105705,student,,active
11BIO_COMBINED_T4,103370,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103370,student,11CHE4A_t4_2016,active
11ENG3A_t4_2016,103370,student,,active
11MAB2C_t4_2016,103370,student,,active
11MAC7A_t4_2016,103370,student,,active
11PDA_t4_2016,103370,student,,active
11PHY5A_t4_2016,103370,student,,active
11RAE1A_t4_2016,103370,student,,active
12BIO_COMBINED_T4,103511,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,103511,student,12CHE4A_t4_2016,active
12ENG5C_t4_2016,103511,student,,active
12ITL6A_t4_2016,103511,student,,active
12MAB2A_t4_2016,103511,student,,active
12MHIS7A_t4_2016,103511,student,,active
12PD8D_t4_2016,103511,student,,active
12RAE1D_t4_2016,103511,student,,active
08DANB_t4_2016,105051,student,,active
08ENGA_t4_2016,105051,student,,active
08HPE_COMBINED_T4,105051,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,105051,student,08HUME_t4_2016,active
08MATA_t4_2016,105051,student,,active
08REB_t4_2016,105051,student,,active
08SCI_COMBINED_T4,105051,student,08SCIA_t4_2016,active
GP-08SELB_t4_2016,105051,student,,active
07ENGD_t4_2016,104023,student,,active
07HPEA_t4_2016,104023,student,,active
07HUMD_t4_2016,104023,student,,active
07ITLA_t4_2016,104023,student,,active
07MATC_t4_2016,104023,student,,active
07REA_t4_2016,104023,student,,active
07SCI_COMBINED_T4,104023,student,07SCID_t4_2016,active
GP-07SELA_t4_2016,104023,student,,active
11CHE_COMBINED_T4,103327,student,11CHE4A_t4_2016,active
11DRA5A_t4_2016,103327,student,,active
11ENG6D_t4_2016,103327,student,,active
11ITL3A_t4_2016,103327,student,,active
11MAB2B_t4_2016,103327,student,,active
11MAC7A_t4_2016,103327,student,,active
11PDA_t4_2016,103327,student,,active
11RAE1A_t4_2016,103327,student,,active
11ACC_COMBINED_T4,103303,student,11ACC7B_t4_2016,active
11ENG5B_t4_2016,103303,student,,active
11ITS3A_t4_2016,103303,student,,active
11LST_COMBINED_T4,103303,student,11LST4B_t4_2016,active
11MAA2A_t4_2016,103303,student,,active
11PDD_t4_2016,103303,student,,active
11RAE1D_t4_2016,103303,student,,active
11SCI21_COMBINED_T4,103303,student,11SCI216A_t4_2016,active
10BUSB_t4_2016,114334,student,,active
10ENGB_t4_2016,114334,student,,active
10HISD_t4_2016,114334,student,,active
10HPE_COMBINED_T4,114334,student,10HPEE_t4_2016,active
10ISCID_t4_2016,114334,student,,active
10MATC_t4_2016,114334,student,,active
10REB_t4_2016,114334,student,,active
10SEL_COMBINED_T4,114334,student,GP-10SELB_t4_2016,active
08DRAB_t4_2016,105722,student,,active
08ENGA_t4_2016,105722,student,,active
08HPE_COMBINED_T4,105722,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,105722,student,08HUMA_t4_2016,active
08MATC_t4_2016,105722,student,,active
08REB_t4_2016,105722,student,,active
08SCI_COMBINED_T4,105722,student,08SCIA_t4_2016,active
GP-08SELB_t4_2016,105722,student,,active
09BUSB_t4_2016,104741,student,,active
09ENGD_t4_2016,104741,student,,active
09HISD_t4_2016,104741,student,,active
09HPE_COMBINED_T4,104741,student,09HPED_t4_2016,active
09MATA_t4_2016,104741,student,,active
09REC_t4_2016,104741,student,,active
09SCI_COMBINED_T4,104741,student,09SCID_t4_2016,active
GP-09SELC_t4_2016,104741,student,,active
07DAND_t4_2016,109456,student,,active
07ENGC_t4_2016,109456,student,,active
07HUMC_t4_2016,109456,student,,active
07JAPD_t4_2016,109456,student,,active
07MATE_t4_2016,109456,student,,active
07RED_t4_2016,109456,student,,active
07SCI_COMBINED_T4,109456,student,07SCIC_t4_2016,active
GP-07SELD_t4_2016,109456,student,,active
12ACC_COMBINED_T4,103339,student,12ACC5B_t4_2016,active
12CHE_COMBINED_T4,103339,student,12CHE7B_t4_2016,active
12ENG6D_t4_2016,103339,student,,active
12LST_COMBINED_T4,103339,student,12LST3A_t4_2016,active
12MAB2B_t4_2016,103339,student,,active
12PD8D_t4_2016,103339,student,,active
12RAE1D_t4_2016,103339,student,,active
08ENGD_t4_2016,115287,student,,active
08HUM_COMBINED_T4,115287,student,08HUMC_t4_2016,active
08ICTC_t4_2016,115287,student,,active
08ITLC_t4_2016,115287,student,,active
08MATE_t4_2016,115287,student,,active
08REC_t4_2016,115287,student,,active
08SCI_COMBINED_T4,115287,student,08SCID_t4_2016,active
GP-08SELC_t4_2016,115287,student,,active
10ENGD_t4_2016,103323,student,,active
10HPE_COMBINED_T4,103323,student,10HPED_t4_2016,active
10ICTC_t4_2016,103323,student,,active
10ISCID_t4_2016,103323,student,,active
10MATD_t4_2016,103323,student,,active
10REB_t4_2016,103323,student,,active
10TEXB_t4_2016,103323,student,,active
10SEL_COMBINED_T4,103323,student,GP-10SELB_t4_2016,active
11BIO_COMBINED_T4,103415,student,11BIO5A_t4_2016,active
11CHE_COMBINED_T4,103415,student,11CHE7B_t4_2016,active
11ENG6D_t4_2016,103415,student,,active
11MAB2A_t4_2016,103415,student,,active
11MHIS4A_t4_2016,103415,student,,active
11MUS3A_t4_2016,103415,student,,active
11PDC_t4_2016,103415,student,,active
11RAE1C_t4_2016,103415,student,,active
09ENGD_t4_2016,105552,student,,active
09HISD_t4_2016,105552,student,,active
09HPE_COMBINED_T4,105552,student,09HPED_t4_2016,active
09MATD_t4_2016,105552,student,,active
09REB_t4_2016,105552,student,,active
09SCI_COMBINED_T4,105552,student,09SCID_t4_2016,active
09VARB_t4_2016,105552,student,,active
GP-09SELB_t4_2016,105552,student,,active
07ENGB_t4_2016,104626,student,,active
07HPEA_t4_2016,104626,student,,active
07HUMB_t4_2016,104626,student,,active
07ITLA_t4_2016,104626,student,,active
07MATC_t4_2016,104626,student,,active
07REA_t4_2016,104626,student,,active
07SCI_COMBINED_T4,104626,student,07SCIB_t4_2016,active
GP-07SELA_t4_2016,104626,student,,active
10ENGD_t4_2016,103398,student,,active
10HPE_COMBINED_T4,103398,student,10HPED_t4_2016,active
10MATA_t4_2016,103398,student,,active
10PHYD_t4_2016,103398,student,,active
10REA_t4_2016,103398,student,,active
10TEXB_t4_2016,103398,student,,active
10VARC2A_t4_2016,103398,student,,active
10SEL_COMBINED_T4,103398,student,GP-10SELA_t4_2016,active
10CHED_t4_2016,103267,student,,active
10ENGC_t4_2016,103267,student,,active
10ICTC_t4_2016,103267,student,,active
10MATA_t4_2016,103267,student,,active
10MUSC2A_t4_2016,103267,student,,active
10REC_t4_2016,103267,student,,active
10SEL_COMBINED_T4,103267,student,GP-10SELC_t4_2016,active
08ENGD_t4_2016,104707,student,,active
08HUM_COMBINED_T4,104707,student,08HUMC_t4_2016,active
08ICTC_t4_2016,104707,student,,active
08ITLC_t4_2016,104707,student,,active
08MATE_t4_2016,104707,student,,active
08REC_t4_2016,104707,student,,active
08SCI_COMBINED_T4,104707,student,08SCID_t4_2016,active
GP-08SELC_t4_2016,104707,student,,active
09ENGC_t4_2016,101611,student,,active
09HISD_t4_2016,101611,student,,active
09JAPA_t4_2016,101611,student,,active
09MATD_t4_2016,101611,student,,active
09REC_t4_2016,101611,student,,active
09SCI_COMBINED_T4,101611,student,09SCIC_t4_2016,active
09VARB_t4_2016,101611,student,,active
GP-09SELC_t4_2016,101611,student,,active
11BIO_COMBINED_T4,103631,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103631,student,11CHE7B_t4_2016,active
11ENG5B_t4_2016,103631,student,,active
11MAB2A_t4_2016,103631,student,,active
11MHIS4A_t4_2016,103631,student,,active
11MUS3A_t4_2016,103631,student,,active
11PDB_t4_2016,103631,student,,active
11RAE1B_t4_2016,103631,student,,active
07DTB_t4_2016,105738,student,,active
07ENGA_t4_2016,105738,student,,active
07HPEB_t4_2016,105738,student,,active
07HUMA_t4_2016,105738,student,,active
07MATA_t4_2016,105738,student,,active
07REB_t4_2016,105738,student,,active
07SCI_COMBINED_T4,105738,student,07SCIA_t4_2016,active
GP-07SELB_t4_2016,105738,student,,active
07ENGD_t4_2016,111382,student,,active
07HPEA_t4_2016,111382,student,,active
07HUMD_t4_2016,111382,student,,active
07ITLA_t4_2016,111382,student,,active
07MATD_t4_2016,111382,student,,active
07REA_t4_2016,111382,student,,active
07SCI_COMBINED_T4,111382,student,07SCID_t4_2016,active
GP-07SELA_t4_2016,111382,student,,active
08DANB_t4_2016,108166,student,,active
08ENGA_t4_2016,108166,student,,active
08HPE_COMBINED_T4,108166,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,108166,student,08HUMB_t4_2016,active
08MATC_t4_2016,108166,student,,active
08REB_t4_2016,108166,student,,active
08SCI_COMBINED_T4,108166,student,08SCIA_t4_2016,active
GP-08SELB_t4_2016,108166,student,,active
08DANB_t4_2016,109564,student,,active
08ENGE_t4_2016,109564,student,,active
08HPE_COMBINED_T4,109564,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,109564,student,08HUMB_t4_2016,active
08MATD_t4_2016,109564,student,,active
08REB_t4_2016,109564,student,,active
08SCI_COMBINED_T4,109564,student,08SCIE_t4_2016,active
GP-08SELB_t4_2016,109564,student,,active
09BUSA_t4_2016,100308,student,,active
09ENGC_t4_2016,100308,student,,active
09GEOA_t4_2016,100308,student,,active
09JAPA_t4_2016,100308,student,,active
09MATD_t4_2016,100308,student,,active
09REA_t4_2016,100308,student,,active
09SCI_COMBINED_T4,100308,student,09SCIC_t4_2016,active
GP-09SELA_t4_2016,100308,student,,active
11BIO_COMBINED_T4,103763,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103763,student,11CHE7B_t4_2016,active
11ENG5B_t4_2016,103763,student,,active
11HEC4A_t4_2016,103763,student,,active
11MAB2C_t4_2016,103763,student,,active
11PDD_t4_2016,103763,student,,active
11SOR3A_t4_2016,103763,student,,active
12DRA6A_t4_2016,103488,student,,active
12ENG4B_t4_2016,103488,student,,active
12MAA_COMBINED_T4,103488,student,12MAA2A_t4_2016,active
12MUS5A_t4_2016,103488,student,,active
12PD8D_t4_2016,103488,student,,active
12SCI21_COMBINED_T4,103488,student,12SCI217B_t4_2016,active
12SOR3A_t4_2016,103488,student,,active
08ENGC_t4_2016,114277,student,,active
08HUM_COMBINED_T4,114277,student,08HUMB_t4_2016,active
08ITDA_t4_2016,114277,student,,active
08JAPA_t4_2016,114277,student,,active
08MATD_t4_2016,114277,student,,active
08REA_t4_2016,114277,student,,active
08SCI_COMBINED_T4,114277,student,08SCIC_t4_2016,active
GP-08SELA_t4_2016,114277,student,,active
09BUSB_t4_2016,109848,student,,active
09ENGA_t4_2016,109848,student,,active
09FTECB_t4_2016,109848,student,,active
09ICTB_t4_2016,109848,student,,active
09MATA_t4_2016,109848,student,,active
09REC_t4_2016,109848,student,,active
09SCI_COMBINED_T4,109848,student,09SCIA_t4_2016,active
GP-09SELC_t4_2016,109848,student,,active
08ENGC_t4_2016,104712,student,,active
08HUM_COMBINED_T4,104712,student,08HUMC_t4_2016,active
08ITDA_t4_2016,104712,student,,active
08JAPA_t4_2016,104712,student,,active
08MATA_t4_2016,104712,student,,active
08REA_t4_2016,104712,student,,active
08SCI_COMBINED_T4,104712,student,08SCIC_t4_2016,active
GP-08SELA_t4_2016,104712,student,,active
09ENGA_t4_2016,105076,student,,active
09HISD_t4_2016,105076,student,,active
09ICTB_t4_2016,105076,student,,active
09MATA_t4_2016,105076,student,,active
09RED_t4_2016,105076,student,,active
09SCI_COMBINED_T4,105076,student,09SCIA_t4_2016,active
09VARB_t4_2016,105076,student,,active
GP-09SELD_t4_2016,105076,student,,active
10BUSC_t4_2016,111649,student,,active
10DRAB_t4_2016,111649,student,,active
10ENGA_t4_2016,111649,student,,active
10HISD_t4_2016,111649,student,,active
10MATD_t4_2016,111649,student,,active
10PHYD_t4_2016,111649,student,,active
10RED_t4_2016,111649,student,,active
10SEL_COMBINED_T4,111649,student,GP-10SELD_t4_2016,active
10ENGA_t4_2016,103740,student,,active
10HISE_t4_2016,103740,student,,active
10HPE_COMBINED_T4,103740,student,10HPEC2B_t4_2016,active
10ISCID_t4_2016,103740,student,,active
10MATC_t4_2016,103740,student,,active
10MUSC2A_t4_2016,103740,student,,active
10REC_t4_2016,103740,student,,active
10SEL_COMBINED_T4,103740,student,GP-10SELC_t4_2016,active
10ENGD_t4_2016,103272,student,,active
10FTECB_t4_2016,103272,student,,active
10HPE_COMBINED_T4,103272,student,10HPEE_t4_2016,active
10ICTB_t4_2016,103272,student,,active
10ISCID_t4_2016,103272,student,,active
10MATB_t4_2016,103272,student,,active
10REA_t4_2016,103272,student,,active
10SEL_COMBINED_T4,103272,student,GP-10SELA_t4_2016,active
07ENGC_t4_2016,109587,student,,active
07HPEA_t4_2016,109587,student,,active
07HUMC_t4_2016,109587,student,,active
07ITLA_t4_2016,109587,student,,active
07MATD_t4_2016,109587,student,,active
07REA_t4_2016,109587,student,,active
07SCI_COMBINED_T4,109587,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,109587,student,,active
07DAND_t4_2016,109718,student,,active
07ENGB_t4_2016,109718,student,,active
07HUMB_t4_2016,109718,student,,active
07JAPD_t4_2016,109718,student,,active
07MATC_t4_2016,109718,student,,active
07RED_t4_2016,109718,student,,active
07SCI_COMBINED_T4,109718,student,07SCIB_t4_2016,active
GP-07SELD_t4_2016,109718,student,,active
08ENGC_t4_2016,104248,student,,active
08HPE_COMBINED_T4,104248,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,104248,student,08HUMD_t4_2016,active
08MATB_t4_2016,104248,student,,active
08MUSD_t4_2016,104248,student,,active
08RED_t4_2016,104248,student,,active
08SCI_COMBINED_T4,104248,student,08SCIC_t4_2016,active
GP-08SELD_t4_2016,104248,student,,active
12ACC_COMBINED_T4,103284,student,12ACC5B_t4_2016,active
12ENG4B_t4_2016,103284,student,,active
12MAA_COMBINED_T4,103284,student,12MAA2A_t4_2016,active
12PD8D_t4_2016,103284,student,,active
12RAE1D_t4_2016,103284,student,,active
12SCI21_COMBINED_T4,103284,student,12SCI217B_t4_2016,active
12SIS310C_COMBINED_T4,103284,student,12SIS310C33A_t4_2016,active
12VAR6B_t4_2016,103284,student,,active
10ENGA_t4_2016,103338,student,,active
10HPE_COMBINED_T4,103338,student,10HPED_t4_2016,active
10ICTC_t4_2016,103338,student,,active
10ISCID_t4_2016,103338,student,,active
10JAPC2A_t4_2016,103338,student,,active
10MATC_t4_2016,103338,student,,active
10REA_t4_2016,103338,student,,active
10SEL_COMBINED_T4,103338,student,GP-10SELA_t4_2016,active
07ENGC_t4_2016,109717,student,,active
07HPEA_t4_2016,109717,student,,active
07HUMC_t4_2016,109717,student,,active
07ITLA_t4_2016,109717,student,,active
07MATD_t4_2016,109717,student,,active
07REA_t4_2016,109717,student,,active
07SCI_COMBINED_T4,109717,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,109717,student,,active
07ENGA_t4_2016,104698,student,,active
07FTECB_t4_2016,104698,student,,active
07HPEB_t4_2016,104698,student,,active
07HUMA_t4_2016,104698,student,,active
07MATA_t4_2016,104698,student,,active
07REB_t4_2016,104698,student,,active
07SCI_COMBINED_T4,104698,student,07SCIA_t4_2016,active
GP-07SELB_t4_2016,104698,student,,active
08ENGE_t4_2016,109008,student,,active
08HPE_COMBINED_T4,109008,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,109008,student,08HUMA_t4_2016,active
08MATE_t4_2016,109008,student,,active
08RED_t4_2016,109008,student,,active
08SCI_COMBINED_T4,109008,student,08SCIE_t4_2016,active
08VARD_t4_2016,109008,student,,active
GP-08SELD_t4_2016,109008,student,,active
08DANB_t4_2016,105013,student,,active
08ENGA_t4_2016,105013,student,,active
08HPE_COMBINED_T4,105013,student,08HPEB_t4_2016,active
08HUM_COMBINED_T4,105013,student,08HUMA_t4_2016,active
08MATE_t4_2016,105013,student,,active
08REB_t4_2016,105013,student,,active
08SCI_COMBINED_T4,105013,student,08SCIA_t4_2016,active
GP-08SELB_t4_2016,105013,student,,active
08ENGE_t4_2016,104990,student,,active
08HUM_COMBINED_T4,104990,student,08HUMA_t4_2016,active
08ICTC_t4_2016,104990,student,,active
08ITLC_t4_2016,104990,student,,active
08MATB_t4_2016,104990,student,,active
08REC_t4_2016,104990,student,,active
08SCI_COMBINED_T4,104990,student,08SCIE_t4_2016,active
GP-08SELC_t4_2016,104990,student,,active
07DRAD_t4_2016,106003,student,,active
07ENGC_t4_2016,106003,student,,active
07HUMC_t4_2016,106003,student,,active
07MATE_t4_2016,106003,student,,active
07RED_t4_2016,106003,student,,active
07SCI_COMBINED_T4,106003,student,07SCIC_t4_2016,active
GP-07SELD_t4_2016,106003,student,,active
STU07_t4_2016,106003,student,,active
10BIOD_t4_2016,103421,student,,active
10ENGA_t4_2016,103421,student,,active
10HISE_t4_2016,103421,student,,active
10JAPC2A_t4_2016,103421,student,,active
10MATE_t4_2016,103421,student,,active
10MUSC2A_t4_2016,103421,student,,active
10REC_t4_2016,103421,student,,active
10SEL_COMBINED_T4,103421,student,GP-10SELC_t4_2016,active
07ENGC_t4_2016,105262,student,,active
07HPEA_t4_2016,105262,student,,active
07HUMC_t4_2016,105262,student,,active
07ITLA_t4_2016,105262,student,,active
07MATC_t4_2016,105262,student,,active
07REA_t4_2016,105262,student,,active
07SCI_COMBINED_T4,105262,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,105262,student,,active
07DAND_t4_2016,112063,student,,active
07ENGD_t4_2016,112063,student,,active
07HUMD_t4_2016,112063,student,,active
07JAPD_t4_2016,112063,student,,active
07MATE_t4_2016,112063,student,,active
07RED_t4_2016,112063,student,,active
07SCI_COMBINED_T4,112063,student,07SCID_t4_2016,active
GP-07SELD_t4_2016,112063,student,,active
09ENGA_t4_2016,109906,student,,active
09HISD_t4_2016,109906,student,,active
09HPE_COMBINED_T4,109906,student,09HPEC_t4_2016,active
09ICTB_t4_2016,109906,student,,active
09MATB_t4_2016,109906,student,,active
09REC_t4_2016,109906,student,,active
09SCI_COMBINED_T4,109906,student,09SCIA_t4_2016,active
GP-09SELC_t4_2016,109906,student,,active
12CRA4A_t4_2016,103692,student,,active
12ECOM3A_t4_2016,103692,student,,active
12ITS7A_t4_2016,103692,student,,active
12PD8C_t4_2016,103692,student,,active
12PVM2A_t4_2016,103692,student,,active
12RAE1C_t4_2016,103692,student,,active
12SCI21_COMBINED_T4,103692,student,12SCI216A_t4_2016,active
12VAR5A_t4_2016,103692,student,,active
08DTFA_t4_2016,104709,student,,active
08ENGB_t4_2016,104709,student,,active
08HUM_COMBINED_T4,104709,student,08HUME_t4_2016,active
08JAPA_t4_2016,104709,student,,active
08MATB_t4_2016,104709,student,,active
08REA_t4_2016,104709,student,,active
08SCI_COMBINED_T4,104709,student,08SCIB_t4_2016,active
GP-08SELA_t4_2016,104709,student,,active
11CHE_COMBINED_T4,110272,student,11CHE7B_t4_2016,active
11ENG6D_t4_2016,110272,student,,active
11MAB2C_t4_2016,110272,student,,active
11PDA_t4_2016,110272,student,,active
11PE_COMBINED_T4,110272,student,11PE3A_t4_2016,active
11PHY5A_t4_2016,110272,student,,active
11RAE1A_t4_2016,110272,student,,active
11VAR4A_t4_2016,110272,student,,active
08DTFA_t4_2016,101161,student,,active
08ENGA_t4_2016,101161,student,,active
08HUM_COMBINED_T4,101161,student,08HUMB_t4_2016,active
08JAPA_t4_2016,101161,student,,active
08MATC_t4_2016,101161,student,,active
08REA_t4_2016,101161,student,,active
08SCI_COMBINED_T4,101161,student,08SCIA_t4_2016,active
GP-08SELA_t4_2016,101161,student,,active
11BIO_COMBINED_T4,103569,student,11BIO5A_t4_2016,active
11CHE_COMBINED_T4,103569,student,11CHE7B_t4_2016,active
11ENG4A_t4_2016,103569,student,,active
11MAB2A_t4_2016,103569,student,,active
11PDC_t4_2016,103569,student,,active
11PE_COMBINED_T4,103569,student,11PE3A_t4_2016,active
11RAE1C_t4_2016,103569,student,,active
11SIS313C36A_t4_2016,103569,student,,active
11BIO_COMBINED_T4,103293,student,11BIO5A_t4_2016,active
11ENG7E_t4_2016,103293,student,,active
11GEO6A_t4_2016,103293,student,,active
11LST_COMBINED_T4,103293,student,11LST3A_t4_2016,active
11MAA2B_t4_2016,103293,student,,active
11MHIS4A_t4_2016,103293,student,,active
11PDA_t4_2016,103293,student,,active
11RAE1A_t4_2016,103293,student,,active
07ENGA_t4_2016,104636,student,,active
07FTECB_t4_2016,104636,student,,active
07HPEB_t4_2016,104636,student,,active
07HUMA_t4_2016,104636,student,,active
07MATA_t4_2016,104636,student,,active
07REB_t4_2016,104636,student,,active
07SCI_COMBINED_T4,104636,student,07SCIA_t4_2016,active
GP-07SELB_t4_2016,104636,student,,active
08ENGA_t4_2016,108470,student,,active
08HUM_COMBINED_T4,108470,student,08HUMC_t4_2016,active
08ICTC_t4_2016,108470,student,,active
08ITLC_t4_2016,108470,student,,active
08MATB_t4_2016,108470,student,,active
08REC_t4_2016,108470,student,,active
08SCI_COMBINED_T4,108470,student,08SCIA_t4_2016,active
GP-08SELC_t4_2016,108470,student,,active
08ENGD_t4_2016,105866,student,,active
08HUM_COMBINED_T4,105866,student,08HUMC_t4_2016,active
08ICTC_t4_2016,105866,student,,active
08ITLC_t4_2016,105866,student,,active
08MATC_t4_2016,105866,student,,active
08REC_t4_2016,105866,student,,active
08SCI_COMBINED_T4,105866,student,08SCID_t4_2016,active
GP-08SELC_t4_2016,105866,student,,active
07ENGA_t4_2016,105580,student,,active
07HPEA_t4_2016,105580,student,,active
07HUMA_t4_2016,105580,student,,active
07ITLA_t4_2016,105580,student,,active
07MATC_t4_2016,105580,student,,active
07REA_t4_2016,105580,student,,active
07SCI_COMBINED_T4,105580,student,07SCIA_t4_2016,active
GP-07SELA_t4_2016,105580,student,,active
09BUSB_t4_2016,108086,student,,active
09ENGD_t4_2016,108086,student,,active
09HISD_t4_2016,108086,student,,active
09ITLA_t4_2016,108086,student,,active
09MATD_t4_2016,108086,student,,active
09REA_t4_2016,108086,student,,active
09SCI_COMBINED_T4,108086,student,09SCID_t4_2016,active
GP-09SELA_t4_2016,108086,student,,active
10DANA_t4_2016,103498,student,,active
10ENGD_t4_2016,103498,student,,active
10HISD_t4_2016,103498,student,,active
10HPE_COMBINED_T4,103498,student,10HPEE_t4_2016,active
10MATE_t4_2016,103498,student,,active
10PHYD_t4_2016,103498,student,,active
10REC_t4_2016,103498,student,,active
10SEL_COMBINED_T4,103498,student,GP-10SELC_t4_2016,active
11ACC_COMBINED_T4,103261,student,11ACC5A_t4_2016,active
11ENG7E_t4_2016,103261,student,,active
11LST_COMBINED_T4,103261,student,11LST4B_t4_2016,active
11MAA2A_t4_2016,103261,student,,active
11PDA_t4_2016,103261,student,,active
11PE_COMBINED_T4,103261,student,11PE3A_t4_2016,active
11RAE1A_t4_2016,103261,student,,active
11SIS313C36A_t4_2016,103261,student,,active
08ENGC_t4_2016,105649,student,,active
08HPE_COMBINED_T4,105649,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,105649,student,08HUMD_t4_2016,active
08MATE_t4_2016,105649,student,,active
08MUSD_t4_2016,105649,student,,active
08RED_t4_2016,105649,student,,active
08SCI_COMBINED_T4,105649,student,08SCIC_t4_2016,active
GP-08SELD_t4_2016,105649,student,,active
09ENGB_t4_2016,104047,student,,active
09HISD_t4_2016,104047,student,,active
09HPE_COMBINED_T4,104047,student,09HPEC_t4_2016,active
09JAPA_t4_2016,104047,student,,active
09MATD_t4_2016,104047,student,,active
09REC_t4_2016,104047,student,,active
09SCI_COMBINED_T4,104047,student,09SCIB_t4_2016,active
GP-09SELC_t4_2016,104047,student,,active
11BIO_COMBINED_T4,103280,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103280,student,11CHE4A_t4_2016,active
11DAN7A_t4_2016,103280,student,,active
11ENG3A_t4_2016,103280,student,,active
11MAB2C_t4_2016,103280,student,,active
11PDB_t4_2016,103280,student,,active
11PE_COMBINED_T4,103280,student,11PE5B_t4_2016,active
11RAE1B_t4_2016,103280,student,,active
07ENGC_t4_2016,109840,student,,active
07HPEA_t4_2016,109840,student,,active
07HUMC_t4_2016,109840,student,,active
07ITLA_t4_2016,109840,student,,active
07MATD_t4_2016,109840,student,,active
07REA_t4_2016,109840,student,,active
07SCI_COMBINED_T4,109840,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,109840,student,,active
08ENGE_t4_2016,104541,student,,active
08HPE_COMBINED_T4,104541,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,104541,student,08HUMB_t4_2016,active
08MATC_t4_2016,104541,student,,active
08MUSD_t4_2016,104541,student,,active
08RED_t4_2016,104541,student,,active
08SCI_COMBINED_T4,104541,student,08SCIE_t4_2016,active
GP-08SELD_t4_2016,104541,student,,active
08ENGB_t4_2016,104605,student,,active
08ITDA_t4_2016,104605,student,,active
08JAPA_t4_2016,104605,student,,active
08NUMA_t4_2016,104605,student,,active
08REA_t4_2016,104605,student,,active
08SCI_COMBINED_T4,104605,student,08SCIB_t4_2016,active
GP-08SELA_t4_2016,104605,student,,active
07ENGD_t4_2016,102430,student,,active
07HUMD_t4_2016,102430,student,,active
07ICTC_t4_2016,102430,student,,active
07MATE_t4_2016,102430,student,,active
07MUSC_t4_2016,102430,student,,active
07REC_t4_2016,102430,student,,active
07SCI_COMBINED_T4,102430,student,07SCID_t4_2016,active
GP-07SELC_t4_2016,102430,student,,active
10BIOD_t4_2016,103774,student,,active
10ENGB_t4_2016,103774,student,,active
10HISD_t4_2016,103774,student,,active
10ICTC_t4_2016,103774,student,,active
10MATE_t4_2016,103774,student,,active
10MUSC2A_t4_2016,103774,student,,active
10REA_t4_2016,103774,student,,active
10SEL_COMBINED_T4,103774,student,GP-10SELA_t4_2016,active
08ENGA_t4_2016,109935,student,,active
08HUM_COMBINED_T4,109935,student,08HUMC_t4_2016,active
08ICTC_t4_2016,109935,student,,active
08ITLC_t4_2016,109935,student,,active
08MATD_t4_2016,109935,student,,active
08REC_t4_2016,109935,student,,active
08SCI_COMBINED_T4,109935,student,08SCIA_t4_2016,active
GP-08SELC_t4_2016,109935,student,,active
10ENGA_t4_2016,103393,student,,active
10FTECB_t4_2016,103393,student,,active
10HPE_COMBINED_T4,103393,student,10HPEE_t4_2016,active
10MATB_t4_2016,103393,student,,active
